leagueId,season,periodNumber,periodType,dateRange,awayTeamName,awayTeamId,homeTeamName,homeTeamId,matchupId
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,23,Regular Season,"Mon Aug 26, 2024 - Sun Sep 1, 2024",Savages,m68m6b9hls6bwvon,Nepo Baby Jr,s66yr3ttls6bwvon,23m68m6b9hls6bwvons66yr3ttls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,23,Regular Season,"Mon Aug 26, 2024 - Sun Sep 1, 2024",marcus pilled,vawgb9a8ls6bwvon,Horus,3iy76vtals6bwvon,23vawgb9a8ls6bwvon3iy76vtals6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 2, 2024 - Sun Sep 8, 2024",Damn Duran,22q5f0krls6bwvon,Nepo Baby Jr,s66yr3ttls6bwvon,2422q5f0krls6bwvons66yr3ttls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 2, 2024 - Sun Sep 8, 2024",Horus,3iy76vtals6bwvon,I’m not Witty Enough,1bo3wspnls6bwvon,243iy76vtals6bwvon1bo3wspnls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 2, 2024 - Sun Sep 8, 2024",Boaf Squad,6f7fk89sls6bwvon,marcus pilled,vawgb9a8ls6bwvon,246f7fk89sls6bwvonvawgb9a8ls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 2, 2024 - Sun Sep 8, 2024",Strait Bussin,6tlwodegls6bwvon,Savages,m68m6b9hls6bwvon,246tlwodegls6bwvonm68m6b9hls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 2, 2024 - Sun Sep 8, 2024",Lawrence Butler,t157zymnls6bwvon,GAUZH,asz431h4ls6bwvon,24t157zymnls6bwvonasz431h4ls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 9, 2024 - Sun Sep 15, 2024",I’m not Witty Enough,1bo3wspnls6bwvon,Damn Duran,22q5f0krls6bwvon,251bo3wspnls6bwvon22q5f0krls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 9, 2024 - Sun Sep 15, 2024",Strait Bussin,6tlwodegls6bwvon,GAUZH,asz431h4ls6bwvon,256tlwodegls6bwvonasz431h4ls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 9, 2024 - Sun Sep 15, 2024",Savages,m68m6b9hls6bwvon,Boaf Squad,6f7fk89sls6bwvon,25m68m6b9hls6bwvon6f7fk89sls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 9, 2024 - Sun Sep 15, 2024",Nepo Baby Jr,s66yr3ttls6bwvon,Horus,3iy76vtals6bwvon,25s66yr3ttls6bwvon3iy76vtals6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 9, 2024 - Sun Sep 15, 2024",marcus pilled,vawgb9a8ls6bwvon,Lawrence Butler,t157zymnls6bwvon,25vawgb9a8ls6bwvont157zymnls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,Playoff-1,Playoff,"Mon Sep 16, 2024 - Sun Sep 22, 2024",GAUZH,asz431h4ls6bwvon,Damn Duran,22q5f0krls6bwvon,Playoffs1asz431h4ls6bwvon22q5f0krls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,Playoff-1,Playoff,"Mon Sep 16, 2024 - Sun Sep 22, 2024",marcus pilled,vawgb9a8ls6bwvon,Boaf Squad,6f7fk89sls6bwvon,Playoffs1vawgb9a8ls6bwvon6f7fk89sls6bwvon
413usx30ls6bwvoj,2024 MLB  Joe Buck Sucks,Playoff-2,Playoff,"Mon Sep 23, 2024 - Mon Sep 30, 2024",marcus pilled,vawgb9a8ls6bwvon,Damn Duran,22q5f0krls6bwvon,Playoffs2vawgb9a8ls6bwvon22q5f0krls6bwvon
